city,x,y,address,technology 
Львів,"24,0663902","49,7889872","вул. Коломийська, 15А",GPON
Львів,"24,0657438","49,7873078","вул. Коломийська, 16а",GPON
Львів,"24,0653968","49,7887189","вул. Коломийська, 9а",GPON
Львів,"24,0643671","49,7892771","вул. Коломийська, 9б",GPON
Львів,"24,0037607","49,827524","вул. Конотопська, 2",GPON
Львів,"24,0640171","49,7896368","вул. Кос-Анатольського, 12",GPON
Львів,"24,0646937","49,7899751","вул. Кос-Анатольського, 14",GPON
Львів,"24,0651111","49,7895442","вул. Кос-Анатольського, 16",GPON
Львів,"24,065623","49,7901094","вул. Кос-Анатольського, 18",GPON
Львів,"24,0665514","49,790837","вул. Кос-Анатольського, 22",GPON
Львів,"24,0604251","49,8362653","вул. Котика, 5",GPON
Львів,"24,0491751","49,8244748","вул. Кримська, 107",GPON
Львів,"23,9909786","49,8327633","вул. Кульпарківська, 25",GPON
Львів,"23,9783274","49,8074008","вул. Кульпарківська, 226А",GPON
Львів,"23,9785785","49,8051735","вул. Кульпарківська, 226Б",GPON
Львів,"23,9786762","49,8054932","вул. Кульпарківська, 226в",GPON
Львів,"23,9779144","49,8055707","вул. Кульпарківська, 226Г",GPON
Львів,"23,9774483","49,8056123","вул. Кульпарківська, 226д",GPON
Львів,"23,9773056","49,8049842","вул. Кульпарківська, 226Ж",GPON
Львів,"23,9778192","49,8046038","вул. Кульпарківська, 226к",GPON
Львів,"23,978644","49,8048769","вул. Кульпарківська, 226М",GPON
Львів,"23,9911779","49,8326878","вул. Кульпарківська, 25а",GPON
Львів,"24,0794406","49,8170173","вул. Лисеницька, 1",GPON
Львів,"24,082838","49,8156438","вул. Лисеницька, 4",GPON
Львів,"24,080868","49,8164805","вул. Лисеницька, 5",GPON
Львів,"24,0841533","49,8156083","вул. Лисеницька, 6",GPON
Львів,"24,0820706","49,8167666","вул. Лисеницька, 9",GPON
Львів,"24,0822816","49,8162198","вул. Лисеницька, 11",GPON
Львів,"24,0832058","49,8164953","вул. Лисеницька, 13",GPON
Львів,"24,081701","49,816261","вул. Лисеницька, 11А",GPON
Львів,"24,086569","49,8154937","вул. Лисеницька, 19Б",GPON
Львів,"24,0487855","49,7871217","вул. Лісна, 1 ",GPON
Львів,"24,0849572","49,8238887","вул. Майорівка, 1",GPON
Львів,"24,0849648","49,8242686","вул. Майорівка, 3",GPON
Львів,"24,0828123","49,8231954","вул. Медової Печери, 38",GPON
Львів,"24,0843359","49,823538","вул. Медової Печери, 67",GPON
Львів,"24,084063","49,8236829","вул. Медової Печери, 69",GPON
Львів,"24,0814359","49,823647","вул. Медової Печери, 36 ",GPON
Львів,"24,083733","49,822883","вул. Медової Печери, 38А",GPON
Львів,"24,0616765","49,8555316","вул. Металістів, 9",GPON
Львів,"24,0684156","49,7977991","вул. Морозна, 8",GPON
Львів,"24,0685891","49,7970618","вул. Морозна, 12",GPON
Львів,"24,0682621","49,7960321","вул. Морозна, 19",GPON
Львів,"24,0672818","49,7963433","вул. Морозна, 21",GPON
Львів,"24,0677908","49,7968983","вул. Морозна, 27",GPON
Львів,"24,0666331","49,7978782","вул. Морозна, 31",GPON
Львів,"24,0669897","49,7972656","вул. Морозна, 37",GPON
Львів,"24,0655573","49,7977214","вул. Морозна, 39",GPON
Львів,"24,0674584","49,7958594","вул. Морозна, 19а",GPON
Львів,"24,0671922","49,7959978","вул. Морозна, 21а",GPON
Львів,"24,0612701","49,8391322","вул. Мучна, 25",GPON
Львів,"24,0597228","49,8088663","вул. Навроцького, 10",GPON
Львів,"24,0102981","49,8036321","вул. Наукова, 2В",GPON
Львів,"24,0082069","49,8036238","вул. Наукова, 2Д",GPON
Львів,"24,0541316","49,8409044","вул. Ніжинська, 17",GPON
Львів,"23,9634045","49,8667462","вул. Ожинова, 1",GPON
Львів,"24,0514088","49,7874553","вул. Освицька, 3",GPON
Львів,"24,0508549","49,7879584","вул. Освицька, 5",GPON
Львів,"24,049454","49,7873771","вул. Освицька, 9",GPON
Львів,"24,0504537","49,7882585","вул. Освицька, 11",GPON
Львів,"24,0498606","49,7883467","вул. Освицька, 13",GPON
Львів,"24,0493321","49,7882088","вул. Освицька, 15",GPON
Львів,"24,0486515","49,7879772","вул. Освицька, 17",GPON
Львів,"24,0486684","49,7875499","вул. Освицька, 19",GPON
Львів,"24,0767837","49,820708","вул. Пасічна, 73",GPON
Львів,"24,0772505","49,8195877","вул. Пасічна, 75",GPON
Львів,"24,0781616","49,8190691","вул. Пасічна, 77",GPON
Львів,"24,0772073","49,8189826","вул. Пасічна, 79",GPON
Львів,"24,0774007","49,8183041","вул. Пасічна, 81",GPON
Львів,"24,0792581","49,817789","вул. Пасічна, 85",GPON
Львів,"24,0759368","49,8184358","вул. Пасічна, 88",GPON
Львів,"24,0759019","49,8176169","вул. Пасічна, 90",GPON
Львів,"24,0760351","49,8170577","вул. Пасічна, 92",GPON
Львів,"24,0762564","49,8165214","вул. Пасічна, 96",GPON
Львів,"24,0766262","49,8158889","вул. Пасічна, 98",GPON
Львів,"24,0770601","49,8153271","вул. Пасічна, 102",GPON
Львів,"24,077338","49,8144817","вул. Пасічна, 104",GPON
Львів,"24,076144","49,8045928","вул. Пасічна, 167",GPON
Львів,"24,0747581","49,804687","вул. Пасічна, 169",GPON
Львів,"24,072254","49,8038188","вул. Пасічна, 171",GPON
Львів,"24,0709589","49,8039895","вул. Пасічна, 173",GPON
Львів,"24,0717214","49,8034912","вул. Пасічна, 175",GPON
Львів,"24,0796307","49,809398","вул. Пасічна, 179",GPON
Львів,"24,0745997","49,8033234","вул. Пасічна, 181",GPON
Львів,"24,0811087","49,8112634","вул. Пасічна, 189",GPON
Львів,"24,0738724","49,8045643","вул. Пасічна, 169А",GPON
Львів,"24,0738179","49,8040498","вул. Пасічна, 169б",GPON
Львів,"24,0744009","49,8037606","вул. Пасічна, 169в",GPON
Львів,"24,0753514","49,8040028","вул. Пасічна, 169г",GPON
Львів,"24,069315","49,827484","вул. Пасічна, 62А",GPON
Львів,"24,076392","49,820955","вул. Пасічна, 71А",GPON
Львів,"24,0453434","49,8289843","вул. Переяславська, 6А",GPON
Львів,"23,9883077","49,8135411","вул. Перфецького, 11",GPON
Львів,"24,0223017","49,8376099","вул. Петра Дорошенка, 44",GPON
Львів,"24,0157978","49,8606626","вул. Петра Панча, 5",GPON
Львів,"24,0116883","49,8608864","вул. Петра Панча, 7",GPON
Львів,"24,0105053","49,8606584","вул. Петра Панча, 9",GPON
Львів,"24,0105441","49,861074","вул. Петра Панча, 11",GPON
Львів,"24,0097416","49,8610805","вул. Петра Панча, 13",GPON
Львів,"24,0097905","49,8620663","вул. Петра Панча, 22",GPON
Львів,"24,0089526","49,8618474","вул. Петра Панча, 24",GPON
Львів,"24,0082824","49,8618885","вул. Петра Панча, 26",GPON
Львів,"24,0260799","49,8588072","вул. Підрічна, 5",GPON
Львів,"24,0448221","49,8733725","вул. Плугова, 2",GPON
Львів,"24,0437282","49,8744508","вул. Плугова, 8",GPON
Львів,"24,0466175","49,8747596","вул. Плугова, 10",GPON
Львів,"24,0469222","49,8749471","вул. Плугова, 10а",GPON
Львів,"24,045285","49,8746561","вул. Плугова, 2А",GPON
Львів,"24,0458159","49,8741722","вул. Плугова, 4а",GPON
Львів,"24,0461057","49,8754392","вул. Плугова, 6А",GPON
Львів,"24,0513222","49,8293014","вул. Погулянка, 4",GPON
Львів,"24,068457","49,7944638","вул. Полуботка, 2",GPON
Львів,"23,9521998","49,8677581","вул. Професора Ковалика, 1",GPON
Львів,"23,9588678","49,846014","вул. Роксоляни, 43А",GPON
Львів,"23,9590931","49,8457822","вул. Роксоляни, 43Б",GPON
Львів,"23,959343","49,8456848","вул. Роксоляни, 43В",GPON
Львів,"23,9611179","49,848913","вул. Роксоляни, 59Б",GPON
Львів,"23,9667285","49,8368531","вул. Рудненська, 14",GPON
Львів,"23,9619523","49,8649867","вул. Світла, 6",GPON
Львів,"24,0678077","49,7945644","вул. Сихівська, 1",GPON
Львів,"24,0668164","49,7954394","вул. Сихівська, 2",GPON
Львів,"24,065899","49,7952813","вул. Сихівська, 4",GPON
Львів,"24,0633407","49,7938319","вул. Сихівська, 7",GPON
Львів,"24,0650413","49,7953006","вул. Сихівська, 8",GPON
Львів,"24,0627806","49,7933621","вул. Сихівська, 9",GPON
Львів,"24,0649554","49,7963576","вул. Сихівська, 10",GPON
Львів,"24,0637096","49,7960599","вул. Сихівська, 12",GPON
Львів,"24,0621354","49,7933558","вул. Сихівська, 15",GPON
Львів,"24,061162","49,7932099","вул. Сихівська, 17",GPON
Львів,"24,0605326","49,7933697","вул. Сихівська, 19",GPON
Львів,"24,0622731","49,7959418","вул. Сихівська, 24",GPON
Львів,"24,0626212","49,7951555","вул. Сихівська, 26",GPON
Львів,"24,0624538","49,7945992","вул. Сихівська, 28",GPON
Львів,"24,0616366","49,7944401","вул. Сихівська, 30",GPON
Львів,"24,0664607","49,7965456","вул. Сихівська, 10а",GPON
Львів,"24,0258229","49,7981162","вул. Скорини, 44",GPON
Львів,"24,0497285","49,7863423","вул. Скрипника, 8",GPON
Львів,"24,0554333","49,7883701","вул. Скрипника, 9",GPON
Львів,"24,0502299","49,7860414","вул. Скрипника, 10",GPON
Львів,"24,0513834","49,7861265","вул. Скрипника, 12",GPON
Львів,"24,0544715","49,788497","вул. Скрипника, 13",GPON
Львів,"24,0536829","49,7881834","вул. Скрипника, 15",GPON
Львів,"24,0526794","49,7871121","вул. Скрипника, 17",GPON
Львів,"24,0528085","49,7866601","вул. Скрипника, 21",GPON
Львів,"24,0522643","49,7863562","вул. Скрипника, 23",GPON
Львів,"24,0535498","49,7876323","вул. Скрипника, 15а",GPON
Львів,"24,0532888","49,7873035","вул. Скрипника, 17а",GPON
Львів,"24,0528141","49,7872809","вул. Скрипника, 17б",GPON
Львів,"24,0515102","49,7868611","вул. Скрипника, 2 ",GPON
Львів,"24,053578","49,7866766","вул. Скрипника, 21а",GPON
Львів,"24,0218721","49,8377679","вул. Соломії Крушельницької, 7",GPON
Львів,"24,0216319","49,8376511","вул. Соломії Крушельницької, 9",GPON
Львів,"24,0572344","49,8714419","вул. Стеценка, 11 ",GPON
Львів,"24,0570943","49,8714221","вул. Стеценка, 7 ",GPON
Львів,"24,0570815","49,871511","вул. Стеценка, 9 ",GPON
Львів,"24,0835371","49,8247784","вул. Стешенка, 83А",GPON
Львів,"24,0191685","49,8025943","вул. Стрийська, 45а",GPON
Львів,"24,020016","49,8034887","вул. Стрийська, 45ж",GPON
Львів,"24,0076295","49,8062596",вул. Тролейбусна 7,GPON
Львів,"24,0432785","49,8114884","вул. Угорська, 17 ",GPON
Львів,"24,0069625","49,8254437","вул. Червона, 29",GPON
Львів,"24,0585442","49,8562501","вул. Черкаська, 4",GPON
Львів,"24,0693778","49,8175912","вул. Шафарика, 2",GPON
Львів,"24,0699542","49,8182273","вул. Шафарика, 4",GPON
Львів,"24,0708035","49,8187185","вул. Шафарика, 6",GPON
Львів,"24,0716046","49,8193051","вул. Шафарика, 8",GPON
Львів,"24,0722354","49,8185515","вул. Шафарика, 10",GPON
Львів,"24,0714692","49,8167698","вул. Шафарика, 16",GPON
Львів,"24,0735344","49,8160824","вул. Шафарика, 17",GPON
Львів,"24,071656","49,817961","вул. Шафарика, 10А",GPON
Львів,"24,070601","49,8179312","вул. Шафарика, 14А",GPON
Львів,"24,071811","49,817287","вул. Шафарика, 16А",GPON
Львів,"24,0702158","49,8177568","вул. Шафарика, 4А",GPON
Львів,"24,071106","49,8193155","вул. Шафарика, 6А",GPON
Львів,"24,0087915","49,8447732","вул. Шевченка, 17",GPON
Львів,"24,0085145","49,8447888","вул. Шевченка, 19",GPON
Львів,"24,007551","49,8443293","вул. Шевченка, 21",GPON
Львів,"24,006798","49,8443085","вул. Шевченка, 25",GPON
Львів,"23,9527941","49,8684548","вул. Шевченка, 358",GPON
Львів,"23,9531772","49,8688798","вул. Шевченка, 360",GPON
Львів,"23,9521974","49,8699211","вул. Шевченка, 364",GPON
Львів,"23,95153","49,8694108","вул. Шевченка, 366",GPON
Львів,"23,9495122","49,8694065","вул. Шевченка, 374",GPON
Львів,"23,9479732","49,8702068","вул. Шевченка, 376",GPON
Львів,"23,9461391","49,8709291","вул. Шевченка, 384",GPON
Львів,"23,9450841","49,8714481","вул. Шевченка, 386",GPON
Львів,"23,9463744","49,8720886","вул. Шевченка, 392",GPON
Львів,"23,9470509","49,8714928","вул. Шевченка, 394",GPON
Львів,"23,9523454","49,8716908","вул. Шевченка, 396",GPON
Львів,"23,9516069","49,8717676","вул. Шевченка, 398",GPON
Львів,"23,9500812","49,8720168","вул. Шевченка, 400",GPON
Львів,"23,9472395","49,8722995","вул. Шевченка, 404",GPON
Львів,"23,9455087","49,8726571","вул. Шевченка, 406",GPON
Львів,"23,944562","49,8726523","вул. Шевченка, 408",GPON
Львів,"23,9430819","49,8726158","вул. Шевченка, 412",GPON
Львів,"23,9432171","49,8720562","вул. Шевченка, 414",GPON
Львів,"23,9435321","49,8717269","вул. Шевченка, 416",GPON
Львів,"23,9913691","49,8505471","вул. Шевченка, 111A",GPON
Львів,"23,9503722","49,869091","вул. Шевченка, 358Б",GPON
Львів,"23,9508578","49,8701408","вул. Шевченка, 366а",GPON
Львів,"23,9513277","49,8698485","вул. Шевченка, 366Б",GPON
Львів,"23,9489546","49,8697422","вул. Шевченка, 374а",GPON
Львів,"23,9470776","49,8705259","вул. Шевченка, 376а",GPON
Львів,"23,9457158","49,8721089","вул. Шевченка, 392а",GPON
Львів,"23,9595031","49,8435006","вул. Широка, 94",GPON
Львів,"23,9673712","49,8411836","вул. Широка, 81 ",GPON
Львів,"23,965824","49,841198","вул. Широка, 83А",GPON
Львів,"24,0759149","49,8224254","вул. Ярошинської, 2",GPON
Львів,"24,0763801","49,8224926","вул. Ярошинської, 4",GPON
Львів,"24,0767449","49,8225606","вул. Ярошинської, 6",GPON
Львів,"24,0473892","49,8744202","вул.Плугова, вул. Плугова, 8А",GPON
Львів,"24,0616768","49,7877366",Коломийська 8,GPON
Львів,"24,0673261","49,7874702","Коломийська вул., 18",GPON
Львів,"23,9773788","49,8046541",Кульпарківська 226з,GPON
Львів,"23,9785863","49,8045082","Кульпарківська вул., 226Л",GPON
Львів,"24,0094092","49,8424549","площа Князя Святослава, 5",GPON
Львів,"24,0188722","49,8599127","проспект В'ячеслава Чорновола, 69А",GPON
Львів,"24,0530419","49,7929843","проспект Червоної Калини, 58",GPON
Львів,"24,0571908","49,7912031","проспект Червоної Калини, 64",GPON
Львів,"24,0551583","49,7897016","проспект Червоної Калини, 72",GPON
Львів,"24,0594312","49,7930825","проспект Червоної Калини, 85",GPON
Львів,"24,0597072","49,788891","проспект Червоної Калини, 95",GPON
Львів,"24,060017","49,78483","проспект Червоної Калини, 113",GPON
Львів,"24,06111","49,7840492","проспект Червоної Калини, 115",GPON
Львів,"24,0613874","49,783501","проспект Червоної Калини, 119",GPON
Львів,"24,0598815","49,7833242","проспект Червоної Калини, 121",GPON
Львів,"24,060475","49,7829393","проспект Червоної Калини, 123",GPON
Львів,"24,0615174","49,7824557","проспект Червоної Калини, 125",GPON
Львів,"24,0622426","49,7824019","проспект Червоної Калини, 127",GPON
Львів,"24,0601274","49,782444","проспект Червоної Калини, 129",GPON
Львів,"24,0602323","49,7820396","проспект Червоної Калини, 131",GPON
Львів,"24,0604132","49,7816821","проспект Червоної Калини, 133",GPON
Львів,"24,0609863","49,7815348","проспект Червоної Калини, 135",GPON
Львів,"24,0473198","49,7981012","проспект Червоної Калини, 36 ",GPON
Львів,"24,0536778","49,7928235","проспект Червоної Калини, 58А ",GPON
Львів,"24,0541201","49,7923938","проспект Червоної Калини, 58Б",GPON
Львів,"24,0555675","49,79031","проспект Червоної Калини, 72А ",GPON
Львів,"24,0099186","49,7735151","с.Сокільники, вул. Стрийська, 30 ",GPON
Львів,"24,0666651","49,7869066","Трильовського вул., 1",GPON
Львів,"24,0674232","49,7864516","Трильовського вул., 5",GPON
Львів,"24,0629232","49,7840697","Трильовського вул., 18",GPON
Львів,"24,0606476","49,7857315","Червоної Калини, пр-т., 105",GPON
Львів,"24,0597136","49,7874866","Червоної Калини пр-т., 97",GPON
Львів,"24,0606334","49,7867903","Червоної Калини пр-т., 99",GPON
Львів,"24,0598055","49,7860596","Червоної Калини пр-т., 103",GPON
Львів,"23,9314868","49,8775267","вулиця Івана Величковського, 56
",GPON
Львів,"24,0542109","49,7967948","проспект Червоної Калини, 59",GPON
Львів,"24,0574729","49,7967548","проспект Червоної Калини, 69
",GPON
Львів,"24,0568628","49,7972704","проспект Червоної Калини, 67
",GPON
Львів,"24,0165831","49,8612427","проспект В'ячеслава Чорновола, 67б
",GPON
Львів,"24,0563492","49,7975953","проспект Червоної Калини, 65",GPON
Львів,"24,0551759","49,7971544","проспект Червоної Калини, 63А",GPON
Львів,"24,0556721","49,7975537","проспект Червоної Калини, 63",GPON
Львів,"24,0157317","49,8625643","вулиця Петра Панча, 8",GPON
Львів,"23,9605627","49,842244","вулиця Широка, 96",GPON
Львів,"23,958944","49,8430297","вулиця Широка, 98",GPON
Львів,"23,9595948","49,8425647","вулиця Широка, 100",GPON
Львів,"23,9605571","49,8435876","вулиця Широка, 92",GPON
Львів,"23,9529726","49,8707357","вулиця Шевченка, 362",GPON
Львів,"24,0503103","49,8014453","вулиця Хуторівка, 34
",GPON
Львів,"24,0173865","49,8614941","проспект В'ячеслава Чорновола, 67Г
",GPON
Львів,"24,0191154","49,8595313","проспект В'ячеслава Чорновола, 67
",GPON
Львів,"24,0580364","49,7996816","вулиця Олександра Довженка, 22 ",GPON
Львів,"24,0564334","49,7996954","вулиця Олександра Довженка, 18 ",GPON
Львів,"24,0571546","49,7997485","вулиця Олександра Довженка, 20 ",GPON
Львів,"24,0611005","49,7984563","вулиця Манастирського, 3 ",GPON
Львів,"24,0599213","49,7990125","вулиця Манастирського, 5 ",GPON
Львів,"24,0589508","49,7993532","вулиця Манастирського, 7 ",GPON
Львів,"24,060578","49,798743","вулиця Манастирського, 3А ",GPON
Львів,"24,0617342","49,7981897","вулиця Зубрівська, 26 ",GPON
Львів,"24,0617106","49,7979406","вулиця Зубрівська, 28 ",GPON
Львів,"23,9927946","49,8037236","вулиця Наукова, 29 ",GPON
Львів,"23,9952037","49,8033009","вулиця Наукова, 13 ",GPON
Львів,"23,9948845","49,8029473","вулиця Наукова, 15 ",GPON
Львів,"23,9612876","49,8460766","вулиця Роксоляни, 31 ",GPON
Львів,"24,0562471","49,7965162","проспект Червоної Калини, 75 
",GPON
Львів,"24,0560257","49,7970522","проспект Червоної Калини, 73 
",GPON
Львів,"24,0501596","49,7968176","проспект Червоної Калини, 44 
",GPON
Львів,"24,055643","49,7960348","проспект Червоної Калини, 77 
",GPON
Львів,"24,0547921","49,7967304","проспект Червоної Калини, 61 
",GPON
Львів,"24,0501071","49,7990088","проспект Червоної Калини, 51 
",GPON
Львів,"24,0579471","49,7960149","вулиця Зубрівська, 36 
",GPON
Львів,"24,059368","49,795348","вулиця Зубрівська, 36А 
",GPON
Львів,"23,9648119","49,8470001","вулиця Роксоляни, 24 
",GPON
Львів,"23,9632718","49,8470831","вулиця Роксоляни, 26 
",GPON
Львів,"23,9622478","49,8465445","вулиця Роксоляни, 29 
",GPON
Львів,"23,9942089","49,8036886","вулиця Наукова, 9 
",GPON
Львів,"23,994834","49,8036362","вулиця Наукова, 11 
",GPON
Львів,"23,9953994","49,802326","вулиця Наукова, 19 
",GPON
Львів,"23,994761","49,8016188","вулиця Наукова, 21 
",GPON
Львів,"23,9941359","49,8016713","вулиця Наукова, 23 
",GPON
Львів,"23,9376561","49,8757639","вулиця Івана Величковського, 4 
",GPON
Львів,"24,0589075","49,796778","вулиця Зубрівська, 34 
",GPON
Львів,"24,048395","49,7975448","проспект Червоної Калини, 40 
",GPON
Львів,"24,0492447","49,7974426","проспект Червоної Калини, 42 
",GPON
Львів,"24,0510456","49,7966439","проспект Червоної Калини, 46 
",GPON
Львів,"24,0513787","49,7963799","проспект Червоної Калини, 48 
",GPON
Львів,"24,0497603","49,7990346","проспект Червоної Калини, 49 
",GPON
Львів,"24,0516219","49,7956389","проспект Червоної Калини, 50 
",GPON
Львів,"24,050713","49,7985814","проспект Червоної Калини, 53 
",GPON
Львів,"24,0516309","49,7984429","проспект Червоної Калини, 55 
",GPON
Львів,"23,9630012","49,8466338","вулиця Роксоляни, 28 
",GPON
Львів,"23,9927271","49,8013026","вулиця Івана Пулюя, 29 
",GPON
Львів,"23,965706","49,8467352","вулиця Суботівська, 11 
",GPON
Львів,"24,0591862","49,7933695","проспект Червоної Калини, 85а 
",GPON
Львів,"24,0677176","49,7957283","вулиця Сихівська, 21 
",GPON
Львів,"23,9559024","49,8684618","вулиця Шевченка, 334 
",GPON
Львів,"23,9470966","49,8719916","вулиця Шевченка, 402 
",GPON
Львів,"24,0481146","49,8012504","вулиця Бережанська, 54 
",GPON
Львів,"23,9693919","49,8194468","вулиця Чорнобаївська, 29 
",GPON
Львів,"23,9498979","49,8300089","вулиця Генерала Курмановича, 2 
",GPON
Львів,"24,0126836","49,8622426","вулиця Петра Панча, 18б 
",GPON
Львів,"24,0483022","49,7959552","вулиця Гната Хоткевича, 18  
",GPON
Львів,"24,0500499","49,7956555","вулиця Гната Хоткевича, 12  
",GPON
Львів,"24,0493112","49,7963264","вулиця Гната Хоткевича, 14  
",GPON
Львів,"24,0478634","49,7969203","вулиця Гната Хоткевича, 20  
",GPON
Львів,"24,0466613","49,7969306","вулиця Гната Хоткевича, 28  
",GPON
Львів,"24,0457179","49,7977101","вулиця Гната Хоткевича, 30  
",GPON
Львів,"24,0461343","49,7978727","вулиця Гната Хоткевича, 30А  
",GPON
Львів,"23,960937","49,8703234","вулиця Шевченка, 318  
",GPON
Львів,"23,9639484","49,8436924","вулиця Івана Сірка, 21  
",GPON
Львів,"23,9645013","49,8437832","вулиця Івана Сірка, 23  
",GPON
Львів,"23,9649832","49,8445041","вулиця Івана Сірка, 16  
",GPON
Львів,"23,9652106","49,8438609","вулиця Івана Сірка, 25  
",GPON
Львів,"23,9632724","49,8433531","вулиця Широка, 76  
",GPON
Львів,"24,0484391","49,8648566","вулиця Липинського, 58  
",GPON
Львів,"24,0121126","49,8334892","вулиця Глибока, 14  
",GPON
Львів,"24,0700735","49,8037905","вулиця Зелена, 269М  
",GPON
Львів,"24,0433701","49,7993917","вулиця Чукаріна, 18  
",GPON
Львів,"24,0445915","49,7997374","вулиця Чукаріна, 2  
",GPON
Львів,"24,0440485","49,7988399","вулиця Чукаріна, 20  
",GPON
Львів,"24,0440458","49,8000269","вулиця Чукаріна, 22  
",GPON
Львів,"24,0423427","49,8000413","вулиця Чукаріна, 26  
",GPON
Львів,"24,0417224","49,7996905","вулиця Чукаріна, 28  
",GPON
Львів,"24,0409537","49,7994358","вулиця Чукаріна, 30  
",GPON
Львів,"24,0498468","49,8007846","вулиця Хуторівка, 30  
",GPON
Львів,"23,9981406","49,844589","вулиця Залізнична, 7А  
",GPON
Львів,"23,9983738","49,8445825","вулиця Залізнична, 7В  ",GPON
Львів,"23,997539","49,8445938","вулиця Залізнична, 7Д  ",GPON
Львів,"23,9975703","49,8447652","вулиця Залізнична, 7Ж  ",GPON
Львів,"23,9976006","49,8449952","вулиця Залізнична, 7М  ",GPON
Львів,"23,998467","49,844756","вулиця Дмитра Бортнянського, 51Б  
",GPON
Львів,"23,9984194","49,8451213","вулиця Залізнична, 7Л  
",GPON
Львів,"23,9976581","49,8453651","вулиця Залізнична 7Н  
",GPON
Львів,"23,997164","49,8452504","вулиця Залізнична, 7п  
",GPON
Львів,"23,9986558","49,8446663","вулиця Залізнична 7С  
",GPON
Львів,"23,9985346","49,8444612","вулиця Залізнична, 7т  
",GPON
Львів,"24,0141989","49,8638127","вулиця Юрія Липи, 35  
",GPON
Львів,"24,0148076","49,864188","вулиця Юрія Липи, 37  
",GPON
Львів,"24,014197","49,8644069","вулиця Юрія Липи, 43  
",GPON
Львів,"24,0529383","49,8019688","вулиця Хуторівка, 40а  
",GPON
Львів,"23,9811469","49,8300905","вулиця Сулими, 19 
",GPON
Львів,"24,0152801","49,8632572","вулиця Юрія Липи, 10 
",GPON
Львів,"24,0156155","49,8637773","вулиця Юрія Липи, 12 
",GPON
Львів,"24,01309","49,8642258","вулиця Юрія Липи, 39 
",GPON
Львів,"24,0133639","49,8651623","вулиця Юрія Липи, 45 
",GPON
Львів,"23,9980228","49,8451368","вулиця Залізнична 7К 
",GPON
Львів,"23,998135","49,809364","вулиця Княгині Ольги, 106 
",GPON
Львів,"24,015477","49,8644439","вулиця Юрія Липи, 14 
",GPON
Львів,"24,0447368","49,7974564","вулиця Чукаріна, 1Б 
",GPON
Львів,"24,0430196","49,7984095","вулиця Чукаріна, 14 
",GPON
Львів,"24,0436008","49,7983452","вулиця Чукаріна, 12 
",GPON
Львів,"24,0448029","49,798335","вулиця Чукаріна, 8 
",GPON
Львів,"24,0442061","49,7982333","вулиця Чукаріна, 10 
",GPON
Львів,"24,0416655","49,798326","вулиця Чукаріна, 7 
",GPON
Львів,"24,0432014","49,7977552","вулиця Чукаріна, 1 
",GPON
Львів,"24,0407476","49,7984643","вулиця Чукаріна, 11 
",GPON
Львів,"24,0146939","49,8658882","вулиця Юрія Липи, 20 
",GPON
Львів,"24,0140851","49,8655129","вулиця Юрія Липи, 18 
",GPON
Львів,"24,0165524","49,8651302","проспект В'ячеслава Чорновола, 101 
",GPON
Львів,"24,0153229","49,8649442","вулиця Юрія Липи, 16 
",GPON
Львів,"23,9820637","49,8273045","вулиця Окружна, 44 
",GPON
Львів,"23,9815648","49,8277953","вулиця Окружна, 42 
",GPON
Львів,"23,9810339","49,8282507","вулиця Окружна, 40 
",GPON
Львів,"23,978263","49,8295786","вулиця Рівна, 23 
",GPON
Львів,"23,9797309","49,8293415","вулиця Окружна, 36 
",GPON
Львів,"23,9805879","49,8285392","вулиця Окружна, 38 
",GPON
Львів,"24,0517647","49,8113804","вулиця Навроцького, 25 
",GPON
Львів,"24,0431961","49,800129","вулиця Чукаріна, 24 
",GPON
Львів,"24,0167166","49,8632811","проспект В'ячеслава Чорновола, 95 
",GPON
Львів,"24,0164648","49,8642694","проспект В'ячеслава Чорновола, 99 
",GPON
Львів,"23,9803978","49,8309752","вулиця Кондукторська, 20а 
",GPON
Львів,"23,9804528","49,8312598","вулиця Кондукторська, 16 
",GPON
Львів,"24,0427252","49,7957415","вулиця Гната Хоткевича, 42 
",GPON
Львів,"24,0436727","49,7948552","вулиця Гната Хоткевича, 36 
",GPON
Львів,"24,0467333","49,7951141","вулиця Гната Хоткевича, 24 
",GPON
Львів,"24,0475986","49,7951779","вулиця Гната Хоткевича, 22 
",GPON
Львів,"24,0426313","49,7947454","вулиця Гната Хоткевича, 38 
",GPON
Львів,"24,0453381","49,7955057","вулиця Гната Хоткевича, 32 
",GPON
Львів,"24,0433781","49,7958309","вулиця Гната Хоткевича, 44 
",GPON
Львів,"24,0438753","49,7956368","вулиця Гната Хоткевича, 46 
",GPON
Львів,"24,0423415","49,7953175","вулиця Гната Хоткевича, 40 
",GPON
Львів,"24,0394708","49,7978342","вулиця Гната Хоткевича, 66 
",GPON
Львів,"24,0401408","49,7974962","вулиця Гната Хоткевича, 64 
",GPON
Львів,"24,0396335","49,796824","вулиця Гната Хоткевича, 62 
",GPON
Львів,"24,0404632","49,7966627","вулиця Гната Хоткевича, 60 
",GPON
Львів,"24,04014","49,7961194","вулиця Гната Хоткевича, 58 
",GPON
Львів,"24,0412986","49,7958011","вулиця Гната Хоткевича, 56 
",GPON
Львів,"24,0410116","49,7951863","вулиця Гната Хоткевича, 54 
",GPON
